skey,sfrnd_code,person_prmisn_no,svc_id,data_updt_se,data_updt_de,svc_id_nm,bplc_nm,lnm_zip,lnm_adres,rn_zip,rdnmadr,person_prmisn_de,clsbiz_de,sss_begin_de,sss_end_de,rf_opbiz_de,engl_sttus,detail_engl_sttus,xcnts,ydnts,last_updt_de,bizcnd_se_nm,telno,buld_prpos_nm,prfplc_stle_se_nm,lefacy_fame_induty_nm,sngrum_sil_co,cltur_bsnm_se_nm,cltur_phstrn_induty_nm,sdfcl_at,video_reviv_nm,emgnc_stairs_at,ency_at,ffcns_at,fclty_at,sond_fclty_at,atmc_ventl_at,provd_gfts_nm,mnfct_trtmnt_prdlst_cn,lght_fclty_ennc,lght_fclty,cfr_envrn_nm,area_se_nm,vndgrnd_floor_co,yngbgs_sil_co,yngbgs_sil_at,tot_game_co,tot_floot_co,frst_regist_pnttm,passway_bt,spcl_lght_at,cvntl_at,actlnm
665,3220000,CDFF5211012019000009,03_13_05_P,I,2019-02-10  2:21:33 AM,영화제작업,(주)리츠컨텐츠,,서울특별시 강남구 논현동 115-3번지,6061,"서울특별시 강남구 언주로134길 8, 402호 (논현동)",20190208,-,-,-,-,영업/정상,영업중,203141.8441,446032.854,20190208091611,-,02-515-3337,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
666,3020000,CDFF5211032019000001,03_13_01_P,I,2019-02-10  2:21:33 AM,영화배급업,주식회사 제이포스트,,서울특별시 용산구 효창동 5-527번지,4317,"서울특별시 용산구 효창원로62길 7-8, 3층 (효창동)",20190208,-,-,-,-,영업/정상,영업중,196594.7879,448642.5115,20190208144145,-,070-7018-5003,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
667,3020000,CDFF5211022019000001,03_13_04_P,I,2019-02-10  2:21:33 AM,영화수입업,주식회사 제이포스트,,서울특별시 용산구 효창동 5-527번지,4317,"서울특별시 용산구 효창원로62길 7-8, 3층 (효창동)",20190208,-,-,-,-,영업/정상,영업중,196594.7879,448642.5115,20190208144106,-,070-7018-5003,-,-,-,-,-,영화수입업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
668,5310000,CDFF5211032019000001,03_13_01_P,I,2019-02-10  2:21:33 AM,영화배급업,(주)서경방송,,경상남도 진주시 동성동 9-9번지 진주저축은행,52691,"경상남도 진주시 진양호로 532, 서경방송 (동성동)",20190208,-,-,-,-,영업/정상,영업중,298634.0737,188702.9664,20190208155838,-,055-740-3076,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
669,3020000,CDFF5211012019000002,03_13_05_P,I,2019-02-10  2:21:33 AM,영화제작업,주식회사 제이포스트,지번우편번호,서울특별시 용산구 효창동 5-527번지,4317,"서울특별시 용산구 효창원로62길 7-8, 3층 (효창동)",20190208,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,196594.7879,448642.5115,20190208143858,업태구분명,070-7018-5003,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190208,통로너비,특,편
670,3220000,CDFF5211012019000009,03_13_05_P,I,2019-02-10  2:21:33 AM,영화제작업,(주)리츠컨텐츠,,서울특별시 강남구 논현동 115-3번지,6061,"서울특별시 강남구 언주로134길 8, 402호 (논현동)",20190208,-,-,-,-,영업/정상,영업중,203141.8441,446032.854,20190208091611,-,02-515-3337,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
671,4800000,CDFF5211012019000001,03_13_05_P,I,2019-02-12  2:21:18 AM,영화제작업,미디아트,,전라남도 목포시 석현동 1175번지,58656,"전라남도 목포시 석현로 46, 목포문화산업지원센터 104-1 (석현동)",20190208,-,-,-,-,영업/정상,영업중,147417.0494,146551.8339,20190208131306,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
672,3020000,CDFF5211032019000001,03_13_01_P,I,2019-02-10  2:21:33 AM,영화배급업,주식회사 제이포스트,,서울특별시 용산구 효창동 5-527번지,4317,"서울특별시 용산구 효창원로62길 7-8, 3층 (효창동)",20190208,-,-,-,-,영업/정상,영업중,196594.7879,448642.5115,20190208144145,-,070-7018-5003,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
673,3020000,CDFF5211022019000001,03_13_04_P,I,2019-02-10  2:21:33 AM,영화수입업,주식회사 제이포스트,,서울특별시 용산구 효창동 5-527번지,4317,"서울특별시 용산구 효창원로62길 7-8, 3층 (효창동)",20190208,-,-,-,-,영업/정상,영업중,196594.7879,448642.5115,20190208144106,-,070-7018-5003,-,-,-,-,-,영화수입업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
674,5310000,CDFF5211032019000001,03_13_01_P,I,2019-02-10  2:21:33 AM,영화배급업,(주)서경방송,,경상남도 진주시 동성동 9-9번지 진주저축은행,52691,"경상남도 진주시 진양호로 532, 서경방송 (동성동)",20190208,-,-,-,-,영업/정상,영업중,298634.0737,188702.9664,20190208155838,-,055-740-3076,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190208,,-,-
675,4060000,CDFF5211012019000001,03_13_05_P,U,2019-02-13  2:40:00 AM,영화제작업,게이트 식스(GATE6),,경기도 파주시 탄현면 법흥리 1652-69번지,10859,"경기도 파주시 탄현면 헤이리마을길 93-123, 2층 103호",20130926,-,-,-,-,영업/정상,영업중,173298.4967,476647.8866,20190211100450,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20130926,,-,-
676,3000000,CDFF5211012019000002,03_13_05_P,I,2019-02-14  2:21:20 AM,영화제작업,주식회사 영화사지음,지번우편번호,서울특별시 종로구 혜화동 5-62번지 111호,3067,"서울특별시 종로구 혜화로16길 22-1, 111호 (혜화동)",20190212,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,199964.6407,454256.267,20190212130555,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190212,통로너비,특,편
677,3130000,CDFF5211012019000003,03_13_05_P,I,2019-02-14  2:21:20 AM,영화제작업,아더사이드,,서울특별시 마포구 서교동 394-79번지,4044,"서울특별시 마포구 양화로8길 32-16, 404호 (서교동)",20190212,-,-,-,-,영업/정상,영업중,192490.0445,449698.0141,20190212132545,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190212,,-,-
678,4070000,CDFF5211012019000001,03_13_05_P,I,2019-02-15  2:21:21 AM,영화제작업,한양개발,지번우편번호,경기도 이천시 호법면 매곡리 580-8번지,17396,경기도 이천시 호법면 덕평로 472-125,20190213,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,234824.1286,411796.1604,20190213141151,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190213,통로너비,특,편
679,3000000,CDFF5211012019000003,03_13_05_P,I,2019-02-15  2:21:21 AM,영화제작업,영화사 삼순,,서울특별시 종로구 내수동 75번지 용비어천가 1518호,3173,"서울특별시 종로구 새문안로3길 36, 1518호 (내수동, 용비어천가)",20190213,-,-,-,-,영업/정상,영업중,197567.7478,452347.9739,20190213083228,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190213,,-,-
680,4580000,CDFF5211012019000001,03_13_05_P,I,2019-02-16  2:21:23 AM,영화제작업,서천군미디어센터기벌포영화관 지점,지번우편번호,충청남도 서천군 장항읍 신창리 137-1번지 장항미디어센터,33670,"충청남도 서천군 장항읍 장항로145번길 30, 장항미디어센터",20190214,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,172353.1838,279238.175,20190214135914,업태구분명,041-956-7936,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190214,통로너비,특,편
681,4580000,CDFF5211042019000001,03_13_03_P,I,2019-02-16  2:21:23 AM,영화상영업,서천군미디어센터기벌포영화관 지점,,충청남도 서천군 장항읍 신창리 137-1번지 장항미디어센터,33670,"충청남도 서천군 장항읍 장항로145번길 30, 장항미디어센터",20190214,-,-,-,-,영업/정상,영업중,172353.1838,279238.175,20190214135837,-,041-956-7936,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190214,,-,-
682,3030000,CDFF5211032019000001,03_13_01_P,I,2019-02-15  2:21:21 AM,영화배급업,(주) 조이유니온,,서울특별시 성동구 도선동 58-1번지,4709,"서울특별시 성동구 왕십리로 326, 6층 644호 (도선동)",20151019,-,-,-,-,영업/정상,영업중,202932.382,451169.5243,20190214091547,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20151019,,-,-
683,3030000,CDFF5211012019000004,03_13_05_P,I,2019-02-15  2:21:21 AM,영화제작업,(주)조이유니온,,서울특별시 성동구 도선동 58-1번지,4709,"서울특별시 성동구 왕십리로 326, 6층 644호 (도선동)",20151019,-,-,-,-,영업/정상,영업중,202932.382,451169.5243,20190214091502,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20151019,,-,-
684,3090000,CDFF5211012019000001,03_13_05_P,I,2019-02-16  2:21:23 AM,영화제작업,(주)유비유필름,,서울특별시 도봉구 도봉동 62-43번지 도봉투웨니퍼스트2단지,1320,"서울특별시 도봉구 도봉로180길 28, 도봉투웨니퍼스트2단지 205동 1102호 (도봉동)",20110830,-,-,-,-,영업/정상,영업중,204120.9863,464460.3965,20190214142904,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20110830,,-,-
685,3340000,CDFF5211012019000001,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,부산영화사주식회사,지번우편번호,부산광역시 사하구 하단동 840번지 동아대학교,49315,"부산광역시 사하구 낙동대로550번길 37, 동아대학교(산학관) 402호 (하단동)",20190215,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,379240.5732,181413.478,20190215180346,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190215,통로너비,특,편
686,3130000,CDFF5211012019000004,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,주식회사 그레이트컨텐츠,,서울특별시 마포구 동교동 198-6번지,3993,서울특별시 마포구 동교로 211-7 (동교동),20190215,-,-,-,-,영업/정상,영업중,193139.6219,450761.2357,20190215110538,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190215,,-,-
687,3340000,CDFF5211012019000001,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,부산영화사주식회사,지번우편번호,부산광역시 사하구 하단동 840번지 동아대학교,49315,"부산광역시 사하구 낙동대로550번길 37, 동아대학교(산학관) 402호 (하단동)",20190215,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,379240.5732,181413.478,20190215180346,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190215,통로너비,특,편
688,3130000,CDFF5211012019000004,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,주식회사 그레이트컨텐츠,,서울특별시 마포구 동교동 198-6번지,3993,서울특별시 마포구 동교로 211-7 (동교동),20190215,-,-,-,-,영업/정상,영업중,193139.6219,450761.2357,20190215110538,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190215,,-,-
689,3340000,CDFF5211012019000001,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,부산영화사주식회사,지번우편번호,부산광역시 사하구 하단동 840번지 동아대학교,49315,"부산광역시 사하구 낙동대로550번길 37, 동아대학교(산학관) 402호 (하단동)",20190215,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,379240.5732,181413.478,20190215180346,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190215,통로너비,특,편
690,3130000,CDFF5211012019000004,03_13_05_P,I,2019-02-17  2:21:23 AM,영화제작업,주식회사 그레이트컨텐츠,,서울특별시 마포구 동교동 198-6번지,3993,서울특별시 마포구 동교로 211-7 (동교동),20190215,-,-,-,-,영업/정상,영업중,193139.6219,450761.2357,20190215110538,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190215,,-,-
691,3940000,CDFF5211022019000001,03_13_04_P,I,2019-02-20  2:21:26 AM,영화수입업,아르띠잔,지번우편번호,경기도 고양시 일산동구 풍동 1377번지 와이하우스 106동 205호,10311,"경기도 고양시 일산동구 무궁화로 255, 106동 205호 (풍동, 와이하우스)",20190218,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,181255.812,463655.4052,20190218192535,업태구분명,031-912-8384,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화수입업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190218,통로너비,특,편
692,3130000,CDFF5211022019000004,03_13_04_P,I,2019-02-20  2:21:26 AM,영화수입업,주식회사 슈아픽처스,,서울특별시 마포구 노고산동 1-3번지 신촌포스빌,4104,"서울특별시 마포구 신촌로 150, 809호 (노고산동, 신촌포스빌)",20190218,-,-,-,-,영업/정상,영업중,194829.2843,450440.9205,20190218110823,-,-,-,-,-,-,-,영화수입업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190218,,-,-
693,3130000,CDFF5211032019000004,03_13_01_P,I,2019-02-20  2:21:26 AM,영화배급업,주식회사 슈아픽처스,,서울특별시 마포구 노고산동 1-3번지 신촌포스빌,4104,"서울특별시 마포구 신촌로 150, 809호 (노고산동, 신촌포스빌)",20190218,-,-,-,-,영업/정상,영업중,194829.2843,450440.9205,20190218110842,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190218,,-,-
694,3130000,CDFF5211012019000005,03_13_05_P,I,2019-02-20  2:21:26 AM,영화제작업,주식회사 슈아픽처스,,서울특별시 마포구 노고산동 1-3번지 신촌포스빌,4104,"서울특별시 마포구 신촌로 150, 809호 (노고산동, 신촌포스빌)",20190218,-,-,-,-,영업/정상,영업중,194829.2843,450440.9205,20190218110859,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190218,,-,-
695,3130000,CDFF5211032019000005,03_13_01_P,I,2019-02-21  2:21:27 AM,영화배급업,주식회사 삼륙꽁,지번우편번호,서울특별시 마포구 마포동 350번지 강변한신코아빌딩,4177,"서울특별시 마포구 마포대로4다길 18, 강변한신코아빌딩 1720호 (마포동)",20190219,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,194974.5877,448229.0638,20190219125033,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화배급업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190219,통로너비,특,편
696,3940000,CDFF5211032019000001,03_13_01_P,I,2019-02-21  2:21:27 AM,영화배급업,아르띠잔,,경기도 고양시 일산동구 풍동 1377번지 와이하우스,10311,"경기도 고양시 일산동구 무궁화로 255, 106동 205호 (풍동, 와이하우스)",20190219,-,-,-,-,영업/정상,영업중,181255.812,463655.4052,20190219094920,-,031-912-8384,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190219,,-,-
697,4680000,CDFF5211042019000001,03_13_03_P,I,2019-02-21  2:21:27 AM,영화상영업,주호산업(주),,전라북도 익산시 모현동1가 876번지,54654,"전라북도 익산시 선화로 77, 롯데시네마 (모현동1가)",20190219,-,-,-,-,영업/정상,영업중,194489.7532,272181.1411,20190219125845,-,063-843-7707,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190219,,-,-
698,4060000,CDFF5211042019000001,03_13_03_P,U,2019-11-12  2:40:00 AM,영화상영업,헤이리 시네마,,경기도 파주시 탄현면 법흥리 1652-26번지,10859,"경기도 파주시 탄현면 헤이리마을길 93-119, 3층",20190219,-,-,-,-,영업/정상,영업중,173299.2911,476607.4128,20191108141843,-,-,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190219,,-,-
699,3130000,CDFF5211012019000006,03_13_05_P,I,2019-02-21  2:21:27 AM,영화제작업,주식회사 삼륙꽁,,서울특별시 마포구 마포동 350번지 강변한신코아빌딩,4177,"서울특별시 마포구 마포대로4다길 18, 강변한신코아빌딩 1720호 (마포동)",20190219,-,-,-,-,영업/정상,영업중,194974.5877,448229.0638,20190219125050,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20190219,,-,-
700,3040000,CDFF5211012019000002,03_13_05_P,I,2019-02-22  2:21:29 AM,영화제작업,화원,지번우편번호,서울특별시 광진구 군자동 235번지,4998,"서울특별시 광진구 능동로 245, 3층 (군자동)",20190220,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,206692.3926,449998.8623,20190220172152,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20190220,통로너비,특,편
